""	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"diffexpressed"
"Lig1"	0.240926753311943	3.95437033040927	4.54237980140908	0.000191290393617494	0.0654847673977183	0.653837917833018	"NO"
"Pea15a"	0.158609568873745	7.77418748433186	4.54162247048149	0.000191630650564888	0.0654847673977183	0.842605948066362	"NO"
"Btg2"	-0.225098783107124	7.18719453625667	-4.54016825362264	0.000192285718321504	0.0654847673977183	0.841849077923118	"NO"
"Ier2"	0.341291421643744	5.608226882691	4.5353979844714	0.000194450420607055	0.0654847673977183	0.823111290592853	"NO"
"Spp1"	-0.587175043086874	6.80766917752339	-4.52861067901206	0.00019757282879096	0.0654847673977183	0.817474494555382	"NO"
"Lamb3"	0.219047044172708	6.98448056146874	4.51904059367088	0.000202061440372216	0.0654847673977183	0.797319353562211	"NO"
"Ppp1ca"	0.150121651850301	7.70802513567792	4.51175624143881	0.000205546721890918	0.0654847673977183	0.779843067508396	"NO"
"Cotl1"	0.207544970924936	5.64410926208063	4.47271652394335	0.000225284099580012	0.069722210475734	0.692725688577116	"NO"
"Cyp2d22"	-0.2190650868383	5.91232596536769	-4.41117102856698	0.000260347575169493	0.0783356926176651	0.566248355706972	"NO"
"Luc7l2"	-0.130823411259483	7.84590754263839	-4.39741637775705	0.000268906197111061	0.0787241061380273	0.537582081895943	"NO"
"Spi1"	0.224808056302226	4.23958806447318	4.35637557915423	0.000296161317493535	0.0844215629234202	0.352409865979014	"NO"
"Glud1"	0.133402384379646	7.44429588186817	4.34085926428367	0.000307174212767903	0.0853156685308187	0.418517545262966	"NO"
"Cd34"	0.190846532309052	7.36339196816004	4.25331105734513	0.000377478550788476	0.0978783833493705	0.232494662816904	"NO"
"Kifc2"	-0.246318548318051	4.45780318352614	-4.24978419280814	0.000380626699842794	0.0978783833493705	0.17072992125069	"NO"
"Lamc2"	0.199803087714237	7.51310890080103	4.22093656163386	0.00040738463447389	0.0978783833493705	0.163701511751046	"NO"
"Rlim"	-0.143736095557453	6.29887380287349	-4.22031955008332	0.000407977083963848	0.0978783833493705	0.162306646875397	"NO"
"Calm3"	0.126475168542572	7.84588576698145	4.21349291541983	0.000414589850955848	0.0978783833493705	0.147923430648793	"NO"
"Aard"	0.193205974468489	4.07423421278833	4.21311762601266	0.000414956480997937	0.0978783833493705	0.0450043445706587	"NO"
"Hist1h2bc"	0.222780320521574	6.28927559770034	4.20723688354837	0.000420744132741086	0.0978783833493705	0.134493211326177	"NO"
"Ddah1"	0.342679609225531	4.9479773316638	4.19059931183096	0.000437560006362107	0.0978783833493705	0.0850250876388801	"NO"
"Tfcp2l1"	-0.233116541815777	6.23882515080223	-4.18155811150737	0.000446978629233594	0.0978783833493705	0.0799170594381273	"NO"
"Peg3"	-0.354480529523531	5.1210178096226	-4.17272233566475	0.000456379315029414	0.0978783833493705	0.0538887605403833	"NO"
"Acss1"	-0.167629645009207	6.39296865778183	-4.1654350543992	0.000464281231207831	0.0978783833493705	0.0454298940806472	"NO"
"Sparc"	0.223547882111507	10.8401860662159	4.16354917225504	0.00046634838281497	0.0978783833493705	0.0275831126432751	"NO"
"Gm15883"	-0.294228023674531	4.82879294486224	-4.15897010428741	0.000471405998642978	0.0978783833493705	0.014879237914486	"NO"
"Appl2"	-0.182338200257517	7.28820660392829	-4.14131078215285	0.000491430117069366	0.0978783833493705	-0.00589762728458165	"NO"
"Dpep1"	-0.268875845266992	7.10159860874464	-4.14079692330342	0.00049202535605188	0.0978783833493705	-0.00718640935059689	"NO"
"Cfl1"	0.163590089686192	8.53213785699763	4.13654177137348	0.000496982190197136	0.0978783833493705	-0.0152019990914534	"NO"
"Fhl1"	-0.172477136318239	9.23156897414821	-4.12121409977016	0.000515254992713695	0.0986540981441591	-0.0491271396829234	"NO"
"Anxa6"	0.113639577150471	8.21077845379995	4.1180284791206	0.000519136225463171	0.0986540981441591	-0.0542330690536019	"NO"
"Ogn"	-0.242696479453841	8.64024543275321	-4.09824718837668	0.00054389974629259	0.0998349447448336	-0.0960094049398883	"NO"
"Rcn3"	0.213222630000685	5.92090363010942	4.09054181285714	0.000553862285773312	0.0998349447448336	-0.112696600874627	"NO"
"Myo5c"	-0.197170656194636	7.49401056242112	-4.07785853643915	0.000570659518713714	0.0998349447448336	-0.140487392058236	"NO"
"Fam193b"	-0.168333307598005	7.10202088072792	-4.0764274106582	0.000572586512259724	0.0998349447448336	-0.14433944540608	"NO"
"Dgkq"	-0.22442879605267	4.85122741229694	-4.07485359292125	0.000574713143471175	0.0998349447448336	-0.15650752605314	"NO"
"Vldlr"	-0.171162501973386	6.16543531541889	-4.06569861606092	0.00058724120920132	0.0998349447448336	-0.166307617569249	"NO"
